augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
curriculum_projected_v2,0.9646464646464641,0.9998755887318931,0.000470280462533,8,amlnet,lightgbm,0.000545662101697,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,0,11,385,653543,12.325092077255249,0.890625,0.998624213836478,0.00020931472122900002,0.000265748817427,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
curriculum_projected_v2,0.916498316498316,0.9977961432506881,0.00043763296248,8,amlnet,lightgbm,0.000476480397636,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,1,11,385,653543,12.823507308959961,0.8812500000000001,0.99626572327044,0.00026307070398500003,0.000300638041553,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
curriculum_projected_v2,0.9168428470754051,0.997902781480494,0.00040033225400000006,8,amlnet,lightgbm,0.00045767418863300004,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,12.097492218017578,0.888157894736842,0.9983294025157231,0.000388999223425,0.00040537951121000004,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
curriculum_projected_v2,0.947552447552447,0.9997334044254861,0.00039262191212500005,8,amlnet,lightgbm,0.000427641744678,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,1.0,1.0,0.75,3,11,385,653543,13.639257907867432,0.8931818181818181,0.998845322327043,0.00025182836266,0.000338370483964,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
typology_projected_v2,0.934731934731934,0.9995023549275741,0.000534003153778,8,amlnet,lightgbm,0.000583782161191,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,1.0,0.75,0,11,385,653543,11.068729400634766,0.8897058823529411,0.998525943396226,0.00019759097234700002,0.00020859988840900003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
curriculum_projected_v2,0.9313131313131311,0.999395716697769,0.000526916711886,8,amlnet,lightgbm,0.000543186041154,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,1.0,0.75,4,11,385,653543,13.453062534332275,0.8789215686274511,0.993931800314465,0.000258691935918,0.00031965638364600004,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
typology_projected_v2,0.916183107672469,0.997689505020883,0.0005215999876820001,8,amlnet,lightgbm,0.0005617054002520001,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,1,11,385,653543,13.25487208366394,0.8805865921787711,0.9957989386792451,0.00030178352771,0.00033726395156000004,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
typology_projected_v2,0.9141160347190491,0.9966586687994311,0.00028815478575300004,8,amlnet,lightgbm,0.000333852119044,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,13.28370714187622,0.8851010101010099,0.9977643474842761,0.000274608159831,0.000312066479814,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
typology_projected_v2,0.942424242424242,0.9996623122722831,0.00045018229025500003,8,amlnet,lightgbm,0.0004910973669110001,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,3,11,385,653543,12.97864294052124,0.8988095238095231,0.999164701257861,0.000256621964152,0.000319736169235,0.875,0.8748034591194961,8,0.875,0.875,0.875,1.0
typology_projected_v2,0.9222488038277511,0.998844752510441,0.000390687130592,8,amlnet,lightgbm,0.00043940504345800003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,4,11,385,653543,12.928176403045654,0.878584229390681,0.9933421776729561,0.00019941181761600003,0.000200002612059,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
plausible_typology_projected_v2,0.934731934731934,0.9995023549275741,0.000526450277758,8,amlnet,lightgbm,0.000604457960654,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,1.0,0.75,0,11,385,653543,12.809579610824585,0.895,0.998968160377358,0.00019654205957400002,0.00018370709109300003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
plausible_typology_projected_v2,0.9260400616332811,0.9991468941615571,0.0005002085074590001,8,amlnet,lightgbm,0.000633280636398,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,1.0,0.75,1,11,385,653543,13.217691659927368,0.8807471264367811,0.9959217767295591,0.00035346715848300005,0.00036753827103000003,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_typology_projected_v2,0.947552447552447,0.9997334044254861,0.00046740803135300005,8,amlnet,lightgbm,0.000553289191746,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,3,11,385,653543,12.561229705810547,0.8913934426229501,0.9986979166666661,0.00035618167008,0.000367431295252,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_typology_projected_v2,0.913419913419913,0.9960899315738021,0.00039072656385000004,8,amlnet,lightgbm,0.00036908363354600003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,13.449501276016235,0.8812893081761001,0.996290290880503,0.00024491343499700004,0.000284058595831,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
plausible_typology_projected_v2,0.930367504835589,0.9993601706211671,0.00038803388465900006,8,amlnet,lightgbm,0.000454630740162,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,4,11,385,653543,13.511914491653442,0.88443396226415,0.9975923742138361,0.00034866935631100004,0.000366983671356,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
none,0.927958833619211,0.999253532391362,0.000392461332255,8,amlnet,xgboost,0.00041118361276700003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,0,11,220,653378,17.808751344680786,0.891666666666666,0.998722484276729,0.00020571586045600002,0.000229827527645,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
none,0.9403409090909091,0.999626766195681,0.00038617171200100003,8,amlnet,xgboost,0.000413060087313,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,1.0,1.0,0.75,1,11,220,653378,16.382270574569702,0.9,0.9992138364779871,0.00021348273415300003,0.000249139162802,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
none,0.927272727272727,0.9992179863147601,0.000381615076865,8,amlnet,xgboost,0.000394208467756,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,2,11,220,653378,16.40151333808899,0.895833333333333,0.9990172955974841,0.00019764893127300002,0.00020725633322200002,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,1.0
none,0.9308300395256911,0.9993779436594681,0.000377811239103,8,amlnet,xgboost,0.00039727115445800003,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,3,11,220,653378,17.624661922454834,0.90530303030303,0.9993858097484271,0.000214053450242,0.000247481602365,0.9333333333333331,0.935322436661655,8,1.0,0.875,1.0,1.0
none,0.9283216783216781,0.999271305429663,0.00039902911047000003,8,amlnet,xgboost,0.00045396868362500005,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.75,4,11,220,653378,17.612157106399536,0.891666666666666,0.998722484276729,0.00022538432405000002,0.000266409387195,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
