acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate,eval_subset,heldout_train_positives
0.942857142857142,plausible_typology_projected_v2,amlnet,xgboost,4.945618453264174,0.290898767991268,35,,0.05,0.0,0.0,0.0,1.408798610656044,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.949152542372881,plausible_typology_projected_v2,amlnet,xgboost,3.077385369472338,0.224216419453969,177,,0.25,0.0,0.0,0.0,0.6864799953934241,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.949152542372881,plausible_typology_projected_v2,amlnet,xgboost,4.9228120955168695,0.222275033359142,177,,0.25,0.0,0.0,0.0,0.569390551739759,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.949152542372881,plausible_typology_projected_v2,amlnet,xgboost,2.086381433451701,0.202492512697751,177,,0.25,0.0,0.0,0.0,0.5444311641905131,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.899199289612955,0.254310594965188,709,,1.0,0.0,0.0,0.0,0.26703139100091,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.075005077193458,0.245202094252196,709,,1.0,0.0,0.0,0.0,0.270072740704091,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.550695341226392,0.236121233783659,709,,1.0,0.0,0.0,0.0,0.255119176050903,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,1,,cikm_v3_heldout_layering,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,0,,cikm_v3_heldout_layering,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,2,,cikm_v3_heldout_layering,,,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.011590100928318,0.0224249859028,165,layering,1.0,0.0,0.0,0.0,2.816648090723813,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.042730402269184,0.023702784246389,165,layering,1.0,0.0,0.0,0.0,2.81200806711107,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.018178708891763,0.02282435482697,165,layering,1.0,0.0,0.0,0.0,2.648163329826356,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,6.963427813915406,0.403681940674869,165,layering,1.0,0.0,0.0,0.0,1.510524375768489,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.258060199962924,0.434763590712965,165,layering,1.0,0.0,0.0,0.0,1.602482706261497,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,8.056313244870662,0.426072383293088,165,layering,1.0,0.0,0.0,0.0,1.5536413943139271,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.587913284266757,0.265424524938458,165,layering,1.0,0.0,0.0,0.0,1.5714702188577152,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.61313820477148,0.248994443484803,165,layering,1.0,0.0,0.0,0.0,1.355252633886216,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.564955808937928,0.290044888590324,165,layering,1.0,0.0,0.0,0.0,1.465959334305688,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.785400817671071,0.391114049533821,165,layering,1.0,0.0,0.0,0.0,1.74296582456621,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.611441034879521,0.411034291436761,165,layering,1.0,0.0,0.0,0.0,1.928729066738992,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.973529265354184,0.412522219696451,165,layering,1.0,0.0,0.0,0.0,2.043759343743256,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.00301903341954,0.48385167002116,165,layering,1.0,0.0,0.0,0.0,1.464627222607163,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,7.910983415426575,0.5129377100091,165,layering,1.0,0.0,0.0,0.0,1.563652769464782,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.395028794055424,0.499115970293401,165,layering,1.0,0.0,0.0,0.0,1.4858620427924492,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.7543402088019455,0.337837413632459,165,layering,1.0,0.0,0.0,0.0,1.381757876979096,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.200455158187606,0.342732621807363,165,layering,1.0,0.0,0.0,0.0,1.555178092067386,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,6.128912081032845,0.368514433593322,165,layering,1.0,0.0,0.0,0.0,1.447228900814117,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,0,,cikm_v3_heldout_layering,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,1,,cikm_v3_heldout_layering,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,2,,cikm_v3_heldout_layering,,,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.00596001301574,0.0224249859028,165,layering,1.0,0.0,0.0,0.0,2.816648090723813,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.019549020265063,0.02282435482697,165,layering,1.0,0.0,0.0,0.0,2.648163329826356,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.0008159572053,0.023702784246389,165,layering,1.0,0.0,0.0,0.0,2.81200806711107,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,5.941166604001776,0.377575126095579,165,layering,1.0,0.0,0.0,0.0,1.5935490094077571,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.263324722810577,0.377116942045924,165,layering,1.0,0.0,0.0,0.0,1.656178418457341,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,4.843476310062013,0.349038352296296,165,layering,1.0,0.0,0.0,0.0,1.742834825340532,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.570868233547442,0.250419153011233,165,layering,1.0,0.0,0.0,0.0,1.515452599408162,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,5.019292143778927,0.257803930041849,165,layering,1.0,0.0,0.0,0.0,1.6642384971445652,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,3.608755671178869,0.252058012892732,165,layering,1.0,0.0,0.0,0.0,1.583759892037254,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.094816966286125,0.327560530974533,165,layering,1.0,0.0,0.0,0.0,2.003687780543281,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.805322267962456,0.379373581953554,165,layering,1.0,0.0,0.0,0.0,2.085167289626214,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.965720856205752,0.365415097546956,165,layering,1.0,0.0,0.0,0.0,1.964565792911762,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.610800616385866,0.436026513314716,165,layering,1.0,0.0,0.0,0.0,1.581135142173,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.401992949915281,0.478235571615669,165,layering,1.0,0.0,0.0,0.0,1.612510204460288,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.551053999376768,0.335072695902531,165,layering,1.0,0.0,0.0,0.0,1.533515283385514,0.75,0,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,6.326526756761968,0.428701756437415,165,layering,1.0,0.0,0.0,0.0,1.727936712125387,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.25499154577495,0.34752121634407,165,layering,1.0,0.0,0.0,0.0,1.636505909532715,0.75,1,0.0,cikm_v3_heldout_layering,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,4.902021850306145,0.335553813769915,165,layering,1.0,0.0,0.0,0.0,1.678590209131806,0.75,2,0.0,cikm_v3_heldout_layering,0.0,0.0,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,0,,cikm_v3_heldout_structuring,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,1,,cikm_v3_heldout_structuring,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,2,,cikm_v3_heldout_structuring,,,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.008547197633124,0.018153513823937,568,structuring,1.0,0.0,0.0,0.0,2.002094626874306,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.01294993986162,0.017606160668479,568,structuring,1.0,0.0,0.0,0.0,2.012866639669051,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.056060028052644,0.020055620523085,568,structuring,1.0,0.0,0.0,0.0,2.073999526885409,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,8.982606749604443,0.191416528257264,568,structuring,1.0,0.0,0.0,0.0,0.499755326471439,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.276236792974268,0.220060725809052,568,structuring,1.0,0.0,0.0,0.0,0.652265238067109,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.146868136320933,0.188139124967085,568,structuring,1.0,0.0,0.0,0.0,0.5119236548367321,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.390747295084315,0.149397873979953,568,structuring,1.0,0.0,0.0,0.0,0.389792120197243,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.300038248621547,0.151266447647627,568,structuring,1.0,0.0,0.0,0.0,0.379250068365046,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.070234952455989,0.149290329413928,568,structuring,1.0,0.0,0.0,0.0,0.371693796407547,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.153495605645939,0.235885209604894,568,structuring,1.0,0.0,0.0,0.0,0.800279256590495,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.209655459147434,0.228771327991387,568,structuring,1.0,0.0,0.0,0.0,0.912016777046526,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.181887009813837,0.21487053674527,568,structuring,1.0,0.0,0.0,0.0,0.8012659321344061,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.131548493665491,0.232022178450802,568,structuring,1.0,0.0,0.0,0.0,0.488835171473381,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.578026305360336,0.256173456962279,568,structuring,1.0,0.0,0.0,0.0,0.629824079774008,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.221318581540272,0.226909033480615,568,structuring,1.0,0.0,0.0,0.0,0.5076907106579941,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.4698098353707,0.194543027823111,568,structuring,1.0,0.0,0.0,0.0,0.359419308539213,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.381330739763758,0.192475775146631,568,structuring,1.0,0.0,0.0,0.0,0.36713769095332,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.604437292852781,0.193509299283899,568,structuring,1.0,0.0,0.0,0.0,0.39649707880886,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,0,,cikm_v3_heldout_structuring,,,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,1,,cikm_v3_heldout_structuring,,,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,2,,cikm_v3_heldout_structuring,,,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.003559796479725,0.018153513823937,568,structuring,1.0,0.0,0.0,0.0,2.002094626874306,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.018758322177947,0.020055620523085,568,structuring,1.0,0.0,0.0,0.0,2.073999526885409,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.012826224576351,0.017606160668479,568,structuring,1.0,0.0,0.0,0.0,2.012866639669051,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.84054514471947,0.171869927100223,568,structuring,1.0,0.0,0.0,0.0,0.384158334390385,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.821428194900918,0.172025869885629,568,structuring,1.0,0.0,0.0,0.0,0.419416477184468,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.408451114592149,0.128444195714377,568,structuring,1.0,0.0,0.0,0.0,0.279440779857104,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.670467706387011,0.163670332279123,568,structuring,1.0,0.0,0.0,0.0,0.422795441242319,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.451493944320337,0.128068107045293,568,structuring,1.0,0.0,0.0,0.0,0.304270101079522,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.24815078076323,0.132657361058371,568,structuring,1.0,0.0,0.0,0.0,0.285310132708637,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,4.986129506654078,0.172160860113205,568,structuring,1.0,0.0,0.0,0.0,0.385704260751914,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,5.018929958480616,0.161274470848039,568,structuring,1.0,0.0,0.0,0.0,0.403755651551769,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,4.814297868373545,0.168484575992768,568,structuring,1.0,0.0,0.0,0.0,0.397770800327837,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,8.984029281875957,0.215666336531877,568,structuring,1.0,0.0,0.0,0.0,0.382504492027858,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,9.139332792567844,0.22218597370037,568,structuring,1.0,0.0,0.0,0.0,0.409043060511506,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,8.892993864800964,0.209365916705654,568,structuring,1.0,0.0,0.0,0.0,0.4137499947236,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.56047113249382,0.173593021295956,568,structuring,1.0,0.0,0.0,0.0,0.284793995366758,0.75,0,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.680867742689623,0.176908011164397,568,structuring,1.0,0.0,0.0,0.0,0.307547615843844,0.75,1,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.440789958693042,0.169118464785749,568,structuring,1.0,0.0,0.0,0.0,0.289237015617088,0.75,2,0.0,cikm_v3_heldout_structuring,0.0,0.0,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,0,,cikm_v3_heldout_integration,,,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,1,,cikm_v3_heldout_integration,,,,
0.948905109489051,random_feasible_v2,amlnet,lightgbm,0.045789247111492,0.018128038332291,685,integration,1.0,0.0,0.0,0.0,2.067083188965866,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,2,,cikm_v3_heldout_integration,,,,
0.948905109489051,random_feasible_v2,amlnet,lightgbm,0.014459644381774,0.017126866007979,685,integration,1.0,0.0,0.0,0.0,2.061237145271528,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,random_feasible_v2,amlnet,lightgbm,0.006046431887065,0.015892256763147,685,integration,1.0,0.0,0.0,0.0,2.050694986622207,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,lightgbm,8.457481737651783,0.231901607869226,685,integration,1.0,0.0,0.0,0.0,0.6501384448666251,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,lightgbm,8.626047866548351,0.232219148028977,685,integration,1.0,0.0,0.0,0.0,0.648711198298625,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,lightgbm,7.736160462786539,0.174670670518529,685,integration,1.0,0.0,0.0,0.0,0.474806333564613,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,lightgbm,8.742720490906866,0.234738783765171,685,integration,1.0,0.0,0.0,0.0,0.6928794840290791,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,lightgbm,7.424919182060433,0.170796037433469,685,integration,1.0,0.0,0.0,0.0,0.453140332235193,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,lightgbm,7.620060771453877,0.175652810612474,685,integration,1.0,0.0,0.0,0.0,0.469993203386126,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,lightgbm,3.980215770435628,0.278738980227318,685,integration,1.0,0.0,0.0,0.0,0.8431123234955961,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,lightgbm,3.949689933297577,0.284709708811565,685,integration,1.0,0.0,0.0,0.0,0.869478190620896,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,lightgbm,4.051020282890714,0.278660676958128,685,integration,1.0,0.0,0.0,0.0,0.8499916457216151,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,typology_projected_v2,amlnet,lightgbm,8.875840996624415,0.302829842373182,685,integration,1.0,0.0,0.0,0.0,0.6563504216510301,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,typology_projected_v2,amlnet,lightgbm,9.182664999285777,0.296483190130599,685,integration,1.0,0.0,0.0,0.0,0.725315762310587,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,typology_projected_v2,amlnet,lightgbm,8.815912028588254,0.29176949560993,685,integration,1.0,0.0,0.0,0.0,0.647264677762159,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_typology_projected_v2,amlnet,lightgbm,7.940867516556244,0.223124140648858,685,integration,1.0,0.0,0.0,0.0,0.468026934860207,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_typology_projected_v2,amlnet,lightgbm,7.905828593012055,0.224280016608612,685,integration,1.0,0.0,0.0,0.0,0.445464814336349,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_typology_projected_v2,amlnet,lightgbm,7.992994611770376,0.22089903201137,685,integration,1.0,0.0,0.0,0.0,0.477024851086598,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
,none,amlnet,xgboost,,,0,integration,1.0,,,,,0.75,0,,cikm_v3_heldout_integration,,,,
,none,amlnet,xgboost,,,0,integration,1.0,,,,,0.75,1,,cikm_v3_heldout_integration,,,,
,none,amlnet,xgboost,,,0,integration,1.0,,,,,0.75,2,,cikm_v3_heldout_integration,,,,
0.948905109489051,random_feasible_v2,amlnet,xgboost,0.006361161752766,0.017126866007979,685,integration,1.0,0.0,0.0,0.0,2.061237145271528,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,random_feasible_v2,amlnet,xgboost,0.018251685249641,0.018128038332291,685,integration,1.0,0.0,0.0,0.0,2.067083188965866,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,random_feasible_v2,amlnet,xgboost,0.003784570500783,0.015892256763147,685,integration,1.0,0.0,0.0,0.0,2.050694986622207,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,xgboost,8.664413501329102,0.174094615077426,685,integration,1.0,0.0,0.0,0.0,0.395256868262348,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,xgboost,8.402357165471573,0.19030196500061,685,integration,1.0,0.0,0.0,0.0,0.427593339300988,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,hard_projected_v2,amlnet,xgboost,8.376211205778448,0.17772494913535,685,integration,1.0,0.0,0.0,0.0,0.421021250012499,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,xgboost,8.08076372625277,0.140629693957563,685,integration,1.0,0.0,0.0,0.0,0.320735849178569,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,xgboost,8.381804442886843,0.141567460719133,685,integration,1.0,0.0,0.0,0.0,0.323740402982143,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,plausible_hard_projected_v2,amlnet,xgboost,8.09166071481305,0.143264886965383,685,integration,1.0,0.0,0.0,0.0,0.333576016116814,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,xgboost,4.556861874762874,0.210958201111501,685,integration,1.0,0.0,0.0,0.0,0.5030476540441841,0.75,0,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,xgboost,4.470178217501659,0.19057424990395,685,integration,1.0,0.0,0.0,0.0,0.5142213712207611,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,curriculum_projected_v2,amlnet,xgboost,4.365492544692246,0.199044827466501,685,integration,1.0,0.0,0.0,0.0,0.538232124579005,0.75,2,0.0,cikm_v3_heldout_integration,0.0,0.0,,
0.948905109489051,typology_projected_v2,amlnet,xgboost,10.941355438617906,0.41195136842054,685,integration,1.0,0.0,0.0,0.0,0.33844884367795,0.75,1,0.0,cikm_v3_heldout_integration,0.0,0.0,,
