run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_final_fewshot_layering_5,amlnet,xgboost,smote_repaired_v2,1.0,layering,0.1065895993597548,0.062088526516980574,10,0.0,0.0,10,0.0,0.0,10,2.8950337068716605,0.052149869746871996,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,xgboost,typology_projected_v2,1.0,layering,7.658053073776278,0.7767827213520219,10,0.0,0.0,10,0.0,0.0,10,1.5372290732459248,0.12364983904717256,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_graph_layering,amlnet,pyg_gat,curriculum_projected_v2,1.0,layering,3.790123705968259,0.18109031149531138,3,0.0,0.0,3,0.0,0.0,3,1.9051514116828194,0.15177652868012528,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_gat,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_graph_layering,amlnet,pyg_gat,plausible_typology_projected_v2,1.0,layering,5.694569149340798,0.46710544747052934,3,0.0,0.0,3,0.0,0.0,3,1.4613882899535329,0.0875728780840179,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_gat,random_feasible_v2,1.0,layering,0.024166404029754996,0.016410940305148117,3,0.0,0.0,3,0.0,0.0,3,2.758939829220413,0.0959633110531461,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_gat,smote_repaired_v2,1.0,layering,0.245882795594059,0.13385070556323017,3,0.0,0.0,3,0.0,0.0,3,2.882066711866866,0.061981010839811994,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_gat,typology_projected_v2,1.0,layering,8.103010414300513,0.2570480292296545,3,0.0,0.0,3,0.0,0.0,3,1.5047140116214646,0.05213503888135358,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_sage,curriculum_projected_v2,1.0,layering,3.790123705968259,0.18109031149531138,3,0.0,0.0,3,0.0,0.0,3,1.9051514116828194,0.15177652868012528,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_sage,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_graph_layering,amlnet,pyg_sage,plausible_typology_projected_v2,1.0,layering,5.694569149340798,0.46710544747052934,3,0.0,0.0,3,0.0,0.0,3,1.4613882899535329,0.08757287808401788,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_sage,random_feasible_v2,1.0,layering,0.024166404029754996,0.016410940305148117,3,0.0,0.0,3,0.0,0.0,3,2.758939829220413,0.0959633110531461,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_sage,smote_repaired_v2,1.0,layering,0.245882795594059,0.13385070556323017,3,0.0,0.0,3,0.0,0.0,3,2.882066711866866,0.061981010839811994,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_graph_layering,amlnet,pyg_sage,typology_projected_v2,1.0,layering,8.103010414300513,0.2570480292296545,3,0.0,0.0,3,0.0,0.0,3,1.5047140116214646,0.05213503888135358,3,0.9454545454545452,0.0,3,0.0,0.0,3,0.0,0.0,3
cikm_final_repaired_layering_10seed,amlnet,lightgbm,curriculum_projected_v2,1.0,layering,3.8231790058990094,0.14731715512774807,10,0.0,0.0,10,0.0,0.0,10,1.898601913692629,0.0845802110427724,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,feature_noise_repaired_v2,1.0,layering,0.4819714194207293,0.17438340936807126,10,0.0,0.0,10,0.0,0.0,10,2.6637195804443636,0.0814742942440259,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,feature_noise_v2,1.0,layering,4.061908527686268,0.2437561237425853,10,0.1927272727272723,0.025199945259818692,10,0.0221948758689402,0.0029949276137254386,10,2.724914068353504,0.05578282856939955,10,0.7527272727272722,0.025199945259818227,10,0.49873737373737337,0.007396878038321579,10,0.2787878787878782,0.004119229257528791,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,hard_projected_v2,1.0,layering,7.692713376651696,0.3959279114130632,10,0.0,0.0,10,0.0,0.0,10,1.5612852865745706,0.04317045223711977,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_repaired_layering_10seed,amlnet,lightgbm,mixup_repaired_v2,1.0,layering,4.061090153288123,0.4462881028321543,10,0.0,0.0,10,0.0,0.0,10,2.310887887172192,0.08640633701571625,10,0.9454545454545451,0.0,10,0.0,0.0,10,0.0,0.0,10
