acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.029661016949152002,adv_no_projection_v2,amlnet,lightgbm,2.961725359286182,0.13297372106663502,236,,0.25,0.9703389830508471,0.48821929097152006,0.504127459208492,1.088880789238319,1,1,0.02
0.004237288135593,adv_no_projection_v2,amlnet,lightgbm,3.760642569143153,0.11222937550099601,236,,0.25,0.9957627118644061,0.522163333235907,0.5544723826084751,0.8605442981997391,1,2,0.02
0.022222222222222,adv_no_projection_v2,amlnet,lightgbm,3.565616284797996,0.053067384781457005,945,,1.0,0.9777777777777771,0.46175332293751503,0.46888622770667304,0.64566140073054,1,0,0.02
0.027513227513227004,adv_no_projection_v2,amlnet,lightgbm,3.465151430386673,0.054568908961952,945,,1.0,0.9724867724867721,0.46633248535416605,0.47706611194167003,0.621517811538648,1,1,0.02
0.017989417989417,adv_no_projection_v2,amlnet,lightgbm,3.677414066530404,0.05572108462228201,945,,1.0,0.9820105820105821,0.47266993831979703,0.48792589283272103,0.6508824851262931,1,2,0.02
0.8888888888888881,hard_projected_v2,amlnet,lightgbm,10.15842960775382,0.37123195180002905,9,,0.01,0.0,0.0,0.0,1.67504534033379,1,0,0.0
0.8888888888888881,hard_projected_v2,amlnet,lightgbm,10.607010954668384,0.24687422444194002,9,,0.01,0.0,0.0,0.0,0.8592656278165011,1,1,0.0
0.8888888888888881,hard_projected_v2,amlnet,lightgbm,10.765887467902683,0.543724033997335,9,,0.01,0.0,0.0,0.0,1.316097837051077,1,2,0.0
0.936170212765957,hard_projected_v2,amlnet,lightgbm,10.780476675647252,0.26829212003358704,47,,0.05,0.0,0.0,0.0,1.354063659044321,1,0,0.0
0.936170212765957,hard_projected_v2,amlnet,lightgbm,12.343210814235004,0.432130845913318,47,,0.05,0.0,0.0,0.0,0.660648937584282,1,1,0.0
0.936170212765957,hard_projected_v2,amlnet,lightgbm,11.147776496351584,0.26964207127620504,47,,0.05,0.0,0.0,0.0,0.8489548376147401,1,2,0.0
0.9468085106382971,hard_projected_v2,amlnet,lightgbm,12.044918601663769,0.314108878682239,94,,0.1,0.0,0.0,0.0,1.009069546988842,1,0,0.0
0.9468085106382971,hard_projected_v2,amlnet,lightgbm,11.39917011951902,0.289158680903816,94,,0.1,0.0,0.0,0.0,0.8512905985644941,1,1,0.0
0.9468085106382971,hard_projected_v2,amlnet,lightgbm,11.60492371334309,0.19449542437046302,94,,0.1,0.0,0.0,0.0,0.6131917671433591,1,2,0.0
0.949152542372881,hard_projected_v2,amlnet,lightgbm,9.747024305132022,0.270941473191937,236,,0.25,0.0,0.0,0.0,0.8865005671903831,1,0,0.0
0.949152542372881,hard_projected_v2,amlnet,lightgbm,10.232282158014147,0.24417249861303703,236,,0.25,0.0,0.0,0.0,0.794648512405358,1,1,0.0
0.949152542372881,hard_projected_v2,amlnet,lightgbm,9.262294442822496,0.333953814366423,236,,0.25,0.0,0.0,0.0,0.98711573680144,1,2,0.0
0.949206349206349,hard_projected_v2,amlnet,lightgbm,9.982278621778626,0.19628474411929903,945,,1.0,0.0,0.0,0.0,0.558777332058315,1,0,0.0
0.949206349206349,hard_projected_v2,amlnet,lightgbm,10.16046802436009,0.19832047516224802,945,,1.0,0.0,0.0,0.0,0.536856981011913,1,1,0.0
0.949206349206349,hard_projected_v2,amlnet,lightgbm,9.860208856716778,0.19407246000035003,945,,1.0,0.0,0.0,0.0,0.5900625462947261,1,2,0.0
0.8888888888888881,boundary_projected_v2,amlnet,lightgbm,10.222816811924622,0.359409858073084,9,,0.01,0.0,0.0,0.0,1.6348322578494,1,0,0.0
0.8888888888888881,boundary_projected_v2,amlnet,lightgbm,10.607010954668384,0.24546182405935602,9,,0.01,0.0,0.0,0.0,0.860280029937961,1,1,0.0
0.8888888888888881,boundary_projected_v2,amlnet,lightgbm,10.070296352177998,0.45592795572868605,9,,0.01,0.0,0.0,0.0,1.20720022569781,1,2,0.0
0.936170212765957,boundary_projected_v2,amlnet,lightgbm,10.752337845673999,0.26209073212870004,47,,0.05,0.0,0.0,0.0,1.350414638911051,1,0,0.0
0.936170212765957,boundary_projected_v2,amlnet,lightgbm,12.287696252430989,0.43466129850189705,47,,0.05,0.0,0.0,0.0,0.6674149250563981,1,1,0.0
0.936170212765957,boundary_projected_v2,amlnet,lightgbm,11.05761570974253,0.272719195552835,47,,0.05,0.0,0.0,0.0,0.8571275516436221,1,2,0.0
0.9468085106382971,boundary_projected_v2,amlnet,lightgbm,11.978233343343993,0.304574192611747,94,,0.1,0.0,0.0,0.0,0.954897200099826,1,0,0.0
0.9468085106382971,boundary_projected_v2,amlnet,lightgbm,11.364395692756336,0.28850250758204904,94,,0.1,0.0,0.0,0.0,0.8418544266687861,1,1,0.0
0.9468085106382971,boundary_projected_v2,amlnet,lightgbm,11.622223041240598,0.18946970325450802,94,,0.1,0.0,0.0,0.0,0.6194602890905521,1,2,0.0
0.949152542372881,boundary_projected_v2,amlnet,lightgbm,9.686258865840669,0.275769709192762,236,,0.25,0.0,0.0,0.0,0.921771739243698,1,0,0.0
0.949152542372881,boundary_projected_v2,amlnet,lightgbm,10.171456248176561,0.24718461857616303,236,,0.25,0.0,0.0,0.0,0.80160888642657,1,1,0.0
0.949152542372881,boundary_projected_v2,amlnet,lightgbm,9.185761656892844,0.33648696609294104,236,,0.25,0.0,0.0,0.0,1.006595855589563,1,2,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,9.962475886886452,0.19600334535666702,945,,1.0,0.0,0.0,0.0,0.559359627809186,1,0,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,10.099089050510784,0.19851979254374102,945,,1.0,0.0,0.0,0.0,0.5365486118516041,1,1,0.0
0.949206349206349,boundary_projected_v2,amlnet,lightgbm,9.773781527140159,0.19313407368361601,945,,1.0,0.0,0.0,0.0,0.5869841449666591,1,2,0.0
,none,amlnet,xgboost,,,0,,0.01,,,,,1,0,
,none,amlnet,xgboost,,,0,,0.01,,,,,1,1,
,none,amlnet,xgboost,,,0,,0.01,,,,,1,2,
,none,amlnet,xgboost,,,0,,0.05,,,,,1,0,
,none,amlnet,xgboost,,,0,,0.05,,,,,1,1,
,none,amlnet,xgboost,,,0,,0.05,,,,,1,2,
,none,amlnet,xgboost,,,0,,0.1,,,,,1,0,
,none,amlnet,xgboost,,,0,,0.1,,,,,1,1,
,none,amlnet,xgboost,,,0,,0.1,,,,,1,2,
,none,amlnet,xgboost,,,0,,0.25,,,,,1,0,
,none,amlnet,xgboost,,,0,,0.25,,,,,1,1,
,none,amlnet,xgboost,,,0,,0.25,,,,,1,2,
,none,amlnet,xgboost,,,0,,1.0,,,,,1,0,
,none,amlnet,xgboost,,,0,,1.0,,,,,1,1,
,none,amlnet,xgboost,,,0,,1.0,,,,,1,2,
0.8888888888888881,random_feasible_v2,amlnet,xgboost,4.923470877886722e-05,0.037045369864942,9,,0.01,0.0,0.0,0.0,3.128708956744109,1,0,0.0
0.8888888888888881,random_feasible_v2,amlnet,xgboost,0.000122262538154,0.068354974375242,9,,0.01,0.0,0.0,0.0,2.539566420736101,1,1,0.0
0.8888888888888881,random_feasible_v2,amlnet,xgboost,0.037750038869258006,0.076061043251562,9,,0.01,0.0,0.0,0.0,1.8111964930053102,1,2,0.0
0.936170212765957,random_feasible_v2,amlnet,xgboost,0.162475473638741,0.020339524941166,47,,0.05,0.0,0.0,0.0,2.346713785092871,1,0,0.0
0.936170212765957,random_feasible_v2,amlnet,xgboost,0.005143457185391,0.02600301000983,47,,0.05,0.0,0.0,0.0,2.090480283704758,1,1,0.0
0.936170212765957,random_feasible_v2,amlnet,xgboost,0.037020619340959,0.026120226815531004,47,,0.05,0.0,0.0,0.0,2.113774950642669,1,2,0.0
0.9468085106382971,random_feasible_v2,amlnet,xgboost,0.033618701319097,0.028936755019064002,94,,0.1,0.0,0.0,0.0,2.039270401858821,1,0,0.0
0.9468085106382971,random_feasible_v2,amlnet,xgboost,0.02224716807565,0.020138378342454,94,,0.1,0.0,0.0,0.0,1.923836355485712,1,1,0.0
0.9468085106382971,random_feasible_v2,amlnet,xgboost,0.027803433904379,0.025548935225579,94,,0.1,0.0,0.0,0.0,2.026980070897872,1,2,0.0
0.949152542372881,random_feasible_v2,amlnet,xgboost,0.006837067906993,0.023800255337858,236,,0.25,0.0,0.0,0.0,1.9686686484017621,1,1,0.0
0.949152542372881,random_feasible_v2,amlnet,xgboost,0.002346201771244,0.027045084267033004,236,,0.25,0.0,0.0,0.0,2.388712560608162,1,0,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.012070678134138,0.018448439726913003,945,,1.0,0.0,0.0,0.0,2.069653488020469,1,0,0.0
0.949152542372881,random_feasible_v2,amlnet,xgboost,0.006739022358566001,0.022106873433307,236,,0.25,0.0,0.0,0.0,2.09733841287101,1,2,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.02573321375319,0.018223215581860002,945,,1.0,0.0,0.0,0.0,2.077403364807056,1,1,0.0
0.949206349206349,random_feasible_v2,amlnet,xgboost,0.010770979156798002,0.018561627518898,945,,1.0,0.0,0.0,0.0,2.069463788989606,1,2,0.0
0.0,adv_no_projection_v2,amlnet,xgboost,7.313968198486653,0.071420124298931,9,,0.01,1.0,0.46394732608829004,0.389587850761757,0.46308758154741203,1,0,0.02
0.11111111111111101,adv_no_projection_v2,amlnet,xgboost,2.987725606753082,0.055228356775248004,9,,0.01,0.8888888888888881,0.38286444219583904,0.36464446399141504,0.537213875314556,1,1,0.02
0.0,adv_no_projection_v2,amlnet,xgboost,9.345427945194533,0.43562943913018803,9,,0.01,1.0,0.6016929219652221,0.650663239141118,1.660168153119352,1,2,0.02
0.02127659574468,adv_no_projection_v2,amlnet,xgboost,4.81386533278225,0.0894703377812,47,,0.05,0.9787234042553191,0.46064205028305305,0.5000818321892331,0.835596961437427,1,0,0.02
0.02127659574468,adv_no_projection_v2,amlnet,xgboost,3.194031198245953,0.092289850485,47,,0.05,0.9787234042553191,0.465895674265403,0.486165063327236,0.7378019799696831,1,1,0.02
0.0,adv_no_projection_v2,amlnet,xgboost,3.195688917123697,0.09978093296561501,47,,0.05,1.0,0.48804564474482104,0.471326658487674,1.087176768122125,1,2,0.02
0.01063829787234,adv_no_projection_v2,amlnet,xgboost,4.020337051008671,0.08965646306923601,94,,0.1,0.9893617021276591,0.5330154868465771,0.5399035071079551,0.7655420479834061,1,0,0.02
0.042553191489361,adv_no_projection_v2,amlnet,xgboost,2.341813740960745,0.07123765974634201,94,,0.1,0.9574468085106381,0.479214918162,0.5322688694041761,0.9016518253158721,1,1,0.02
0.031914893617021,adv_no_projection_v2,amlnet,xgboost,3.605796738432977,0.09379031144935601,94,,0.1,0.9680851063829781,0.45892664343878603,0.48022839267738704,0.7491051894407561,1,2,0.02
0.033898305084745,adv_no_projection_v2,amlnet,xgboost,1.59967984457906,0.078136461525816,236,,0.25,0.9661016949152541,0.5040238561015891,0.5320010823296001,0.826816293481309,1,0,0.02
0.025423728813559,adv_no_projection_v2,amlnet,xgboost,2.07274815634098,0.12363162603725601,236,,0.25,0.9745762711864401,0.469500405315578,0.46263158523510706,1.036053288705364,1,1,0.02
0.012711864406779001,adv_no_projection_v2,amlnet,xgboost,2.558914211695428,0.112829641639067,236,,0.25,0.98728813559322,0.5018257124982051,0.500465776378049,0.8324577030936481,1,2,0.02
0.019047619047619,adv_no_projection_v2,amlnet,xgboost,4.520585935342651,0.039445871693191005,945,,1.0,0.98095238095238,0.45931009057188305,0.46792707628302105,0.49043024603431806,1,0,0.02
0.032804232804232,adv_no_projection_v2,amlnet,xgboost,4.672451442830373,0.04042933713517,945,,1.0,0.967195767195767,0.441183694130784,0.43864928420404603,0.50937240335168,1,1,0.02
0.023280423280423002,adv_no_projection_v2,amlnet,xgboost,4.609964073403989,0.042150632955695,945,,1.0,0.9767195767195761,0.46556785873314505,0.45938206531141906,0.536648119463013,1,2,0.02
0.8888888888888881,hard_projected_v2,amlnet,xgboost,7.804608553440311,0.383740435766036,9,,0.01,0.0,0.0,0.0,2.279278598839505,1,0,0.0
0.8888888888888881,hard_projected_v2,amlnet,xgboost,8.385317321805385,0.23963007523648802,9,,0.01,0.0,0.0,0.0,0.8563064565009171,1,1,0.0
0.8888888888888881,hard_projected_v2,amlnet,xgboost,9.081652058522195,0.35292768640654604,9,,0.01,0.0,0.0,0.0,1.535495889210475,1,2,0.0
0.936170212765957,hard_projected_v2,amlnet,xgboost,6.680707777504619,0.33258688732163905,47,,0.05,0.0,0.0,0.0,1.4099608415808431,1,0,0.0
0.936170212765957,hard_projected_v2,amlnet,xgboost,8.313662935414827,0.359175826235378,47,,0.05,0.0,0.0,0.0,1.098454442315379,1,1,0.0
0.936170212765957,hard_projected_v2,amlnet,xgboost,7.511754249579424,0.26028150247306403,47,,0.05,0.0,0.0,0.0,1.14812509903772,1,2,0.0
0.9468085106382971,hard_projected_v2,amlnet,xgboost,6.689557991078188,0.33562642125442005,94,,0.1,0.0,0.0,0.0,1.102839786743098,1,0,0.0
0.9468085106382971,hard_projected_v2,amlnet,xgboost,6.06950887491281,0.300628336180362,94,,0.1,0.0,0.0,0.0,0.866935231914975,1,1,0.0
0.9468085106382971,hard_projected_v2,amlnet,xgboost,6.865140064281417,0.22873324225892003,94,,0.1,0.0,0.0,0.0,0.783751624760282,1,2,0.0
0.949152542372881,hard_projected_v2,amlnet,xgboost,5.594335377811197,0.193958620642375,236,,0.25,0.0,0.0,0.0,0.810254486807749,1,0,0.0
0.949152542372881,hard_projected_v2,amlnet,xgboost,7.172348096301328,0.168583734988064,236,,0.25,0.0,0.0,0.0,0.555708271569468,1,1,0.0
0.949152542372881,hard_projected_v2,amlnet,xgboost,5.232346578244017,0.25680510050078703,236,,0.25,0.0,0.0,0.0,0.746333214169792,1,2,0.0
0.949206349206349,hard_projected_v2,amlnet,xgboost,9.108856020055223,0.18583862519820102,945,,1.0,0.0,0.0,0.0,0.41078829868766403,1,0,0.0
0.949206349206349,hard_projected_v2,amlnet,xgboost,9.094098025630366,0.186186072440049,945,,1.0,0.0,0.0,0.0,0.42437982388524403,1,1,0.0
0.949206349206349,hard_projected_v2,amlnet,xgboost,9.116086594184,0.18461825730112502,945,,1.0,0.0,0.0,0.0,0.41855477470749103,1,2,0.0
0.8888888888888881,boundary_projected_v2,amlnet,xgboost,7.675459839350863,0.381879895691753,9,,0.01,0.0,0.0,0.0,2.2416492857620582,1,0,0.0
0.8888888888888881,boundary_projected_v2,amlnet,xgboost,8.415651599167862,0.23912134761000503,9,,0.01,0.0,0.0,0.0,0.848087629935785,1,1,0.0
0.8888888888888881,boundary_projected_v2,amlnet,xgboost,9.098501606732368,0.35451173414825804,9,,0.01,0.0,0.0,0.0,1.540734575114013,1,2,0.0
0.936170212765957,boundary_projected_v2,amlnet,xgboost,6.765735395807094,0.34425351544229205,47,,0.05,0.0,0.0,0.0,1.426423157960272,1,0,0.0
0.936170212765957,boundary_projected_v2,amlnet,xgboost,8.379933680117956,0.34485979076620704,47,,0.05,0.0,0.0,0.0,1.042151755796542,1,1,0.0
0.936170212765957,boundary_projected_v2,amlnet,xgboost,7.480068946481709,0.27770314137225405,47,,0.05,0.0,0.0,0.0,1.16696797973295,1,2,0.0
0.9468085106382971,boundary_projected_v2,amlnet,xgboost,6.585306786478002,0.34478121984986804,94,,0.1,0.0,0.0,0.0,1.165736943293244,1,0,0.0
0.9468085106382971,boundary_projected_v2,amlnet,xgboost,6.065916777710737,0.30849872659890004,94,,0.1,0.0,0.0,0.0,0.8917734291825751,1,1,0.0
0.9468085106382971,boundary_projected_v2,amlnet,xgboost,6.841312520489974,0.22603969125532802,94,,0.1,0.0,0.0,0.0,0.7940585957663041,1,2,0.0
0.949152542372881,boundary_projected_v2,amlnet,xgboost,5.583602562240679,0.196547250763553,236,,0.25,0.0,0.0,0.0,0.8379332557512961,1,0,0.0
0.949152542372881,boundary_projected_v2,amlnet,xgboost,7.12718761311879,0.16808251328630303,236,,0.25,0.0,0.0,0.0,0.548592749693326,1,1,0.0
0.949152542372881,boundary_projected_v2,amlnet,xgboost,5.131188856442994,0.25728963856609605,236,,0.25,0.0,0.0,0.0,0.7403140230631221,1,2,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,9.104390054245755,0.18392863198349702,945,,1.0,0.0,0.0,0.0,0.405828153963852,1,0,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,9.075645854258411,0.185310118636962,945,,1.0,0.0,0.0,0.0,0.41535028532017504,1,1,0.0
0.949206349206349,boundary_projected_v2,amlnet,xgboost,9.091008751198707,0.185007349343446,945,,1.0,0.0,0.0,0.0,0.413639286367514,1,2,0.0
