augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
plausible_typology_projected_v2,0.9516394328229001,0.9959847085385871,0.000109929735727,8,amlnet,lightgbm,0.000116700371061,new_pair,0.9411764705882351,0,layering,1,0.941524809277663,0.9696969696969691,0.9428571428571421,0.9571428571428571,0.9571428571428571,0.75,2,70,385,653543,14.005483627319336,0.863458942770411,0.9806976690501331,0.000150211509002,0.00015323477736200002,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_typology_projected_v2,0.9537405880769041,0.996579732827038,0.000127789604723,8,amlnet,lightgbm,0.000135346121948,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,3,70,385,653543,12.420234441757202,0.862648514314562,0.9896945353393691,0.000155561879881,0.00015729134408300002,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.884615384615384
plausible_typology_projected_v2,0.9402870899925321,0.992085300355774,0.00011923168400100002,8,amlnet,lightgbm,0.00012998770736,new_pair,0.9343065693430651,0,layering,1,0.934463784682321,0.955223880597014,0.928571428571428,0.9428571428571421,0.9428571428571421,0.75,4,70,385,653543,13.386840105056763,0.8659801391004921,0.978789741281301,0.00016232614846,0.00016517501293600003,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.884615384615384,0.884615384615384
none,0.923536734542802,0.9924710077996711,0.000166660995083,8,amlnet,xgboost,0.00016504027037600002,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.9,0.928571428571428,0.928571428571428,0.75,0,70,220,653378,18.195642471313477,0.83705454174654,0.9653597996271861,0.00021735472223100003,0.000216801019223,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.8269230769230761,0.8653846153846151,0.8653846153846151
none,0.9215871851570031,0.9952652487000541,0.00016651236606500002,8,amlnet,xgboost,0.00016658555803600002,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.9,0.928571428571428,0.928571428571428,0.75,1,70,220,653378,17.828292846679688,0.8154769438232911,0.9697801785580311,0.000220164082576,0.00021857074945400002,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.7884615384615381,0.8653846153846151,0.8653846153846151
none,0.9205415746755191,0.9979442477422,0.00016541172005500002,8,amlnet,xgboost,0.00016498633859500002,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.8857142857142851,0.928571428571428,0.928571428571428,0.75,2,70,220,653378,21.74030375480652,0.8218278206492441,0.9753660324220751,0.000213107461119,0.00021292196748900002,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.7884615384615381,0.8653846153846151,0.8653846153846151
none,0.923832482535298,0.9959464371237001,0.00016237001842000001,8,amlnet,xgboost,0.00015959509482,new_pair,0.917293233082706,0,layering,1,0.9184867043344941,0.968253968253968,0.9,0.928571428571428,0.928571428571428,0.75,3,70,220,653378,17.993928909301758,0.8323358580790781,0.9721212278605931,0.00021299223289600002,0.000212866269416,0.851063829787234,0.855823388037892,52,0.9523809523809521,0.807692307692307,0.8653846153846151,0.884615384615384
none,0.9232143848670371,0.9947553195128621,0.00016854332633000003,8,amlnet,xgboost,0.00016894593275300002,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.9,0.928571428571428,0.928571428571428,0.75,4,70,220,653378,17.674285650253296,0.824420882800125,0.9649800608274611,0.00021251335942,0.00021281120745900002,0.851063829787234,0.855823388037892,52,0.9523809523809521,0.807692307692307,0.8653846153846151,0.8653846153846151
smote_repaired_v2,0.9262521009742901,0.9911233836206891,0.000165475009466,8,amlnet,xgboost,0.000165821455556,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.914285714285714,0.928571428571428,0.928571428571428,0.75,0,70,385,653543,18.1300528049469,0.8334658759094561,0.973937395038002,0.00021631701124200003,0.00021620765821800001,0.842105263157894,0.845803258707372,52,0.9302325581395341,0.807692307692307,0.8653846153846151,0.8653846153846151
smote_repaired_v2,0.9249412423694011,0.9973346845922271,0.000167179201762,8,amlnet,xgboost,0.00016447895998300001,new_pair,0.910447761194029,0,layering,1,0.911273942916722,0.953125,0.9,0.928571428571428,0.928571428571428,0.75,2,70,385,653543,17.18179988861084,0.8189653935725331,0.9677692365403371,0.00021040337267300003,0.00020921690825500002,0.851063829787234,0.855823388037892,52,0.9523809523809521,0.7884615384615381,0.846153846153846,0.8653846153846151
